"CCh_11x01" "CCh_11x02" "CCh_11x04" "CCh_11x05" "CCh_11x10" "CCh_3x07" "CCh_5x08" "CCh_5x09" "CCh_7x02" "CCh_7x04" "CTr_9x06" "EHi_11x09" "FCB_8x10" "FCo-Bo_10x02" "GRo_3x02" "GRo_4x07" "GRo_5x11" "GRo_6x12" "GRo&SMo_8x06" "HRa_3x04" "HRa_3x05" "HRa_4x04" "HRa_4x05" "JMa_10x05" "JMa_8x08" "JMa_8x09" "JMa&SMo_9x05" "JMo_4x02" "JWi_11x08" "KTe_4x03" "MBa_10x04" "MBl&CCh_11x03" "MGa_10x09" "MGa_1x03" "MGa_2x07" "MGa_5x03" "MGa_6x09" "MGa_7x08" "MGa_7x11" "MGa_8x03" "MGa_9x09" "MGr_2x11" "MGr_6x05" "MGr_6x06" "MJo_2x08" "MJo_2x09" "NCr_7x07" "NCr_7x09" "NGa_6x04" "NGa_7x12" "PCo_1x08" "PCo_3x08" "PCo_3x09" "PFo&SMo_8x02" "PHa_8x07" "PHa_9x07" "PHa&SMo10x07" "PHa&SMo_9x08" "PMcT_11x07" "RCu_5x10" "RMu_10x10" "RSh_1x06" "RTD_1x01" "RTD_1x02" "RTD_1x04" "RTD_1x05" "RTD_1x07" "RTD_1x11" "RTD_1x12" "RTD_1x13" "RTD_2x01" "RTD_2x02" "RTD_2x10" "RTD_2x12" "RTD_2x13" "RTD_3x01" "RTD_3x03" "RTD_3x11" "RTD_3x12" "RTD_3x13" "RTD_4x01" "RTD_4x10" "RTD_4x11" "RTD_4x12" "RTD_4x13" "RTD&GRo_S5" "RTD&PFo_S6" "RTD_S1" "RTD_S2" "RTD_S3" "RTD_S4" "RTD_S7.1" "RTD_S7.2" "SDo_10x03" "SDo_9x10" "SGr_3x06" "SGr_4x06" "SMo_10x01" "SMo_10x06" "SMo_10x11" "SMo_10x12" "SMo_1x09" "SMo_1x10" "SMo_2x04" "SMo_3x10" "SMo_4x08" "SMo_4x09" "SMo_5x01" "SMo_5x02" "SMo_5x04" "SMo_5x05" "SMo_5x12" "SMo_5x13" "SMo_6x01" "SMo_6x02" "SMo_6x07" "SMo_6x08" "SMo_6x13" "SMo_7x01" "SMo_7x05" "SMo_7x06" "SMo_7x13" "SMo_8x01" "SMo_8x04" "SMo_8x11" "SMo_8x12" "SMo_9x01" "SMo_9x02" "SMo_9x11" "SMo_9x12" "SMo_S10" "SMo_S11" "SMo_S12" "SMo_S13" "SMo_S14" "SMo_S15" "SMo_S8" "SMo_S9" "SNy_5x07" "STh_6x03" "STh_7x10" "STh&SMo_8x05" "TMa_2x05" "TMa_2x06" "TMa_6x10" "TWh_10x08" "TWh_2x03" "TWh_5x06" "TWh_6x11" "TWh_7x03" "TWh_9x03" "TWh_9x04" "VPa_11x06"
"comms" 0 0 0 0.0152415790275873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.021308331557639 0 0.0244021473889702 0 0 0.0402495471925941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213265088505012 0 0 0 0 0 0 0 0 0 0 0 0.0158002844051193 0.0361532899493854 0 0 0.028989708653428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206483584555028 0 0
"community" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0815162013450173 0 0 0 0 0 0.0173190162798753 0 0 0 0 0.0746083063914449 0 0.0274122807017544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195618153364632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176460208223046 0 0 0 0 0 0 0 0 0 0.0206868018204386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"complaining" 0.0347644707109334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0214041095890411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0603743207888911 0 0 0 0 0.0241545893719807 0 0 0 0 0 0 0 0 0 0.0207641196013289 0 0 0 0 0 0 0.0192012288786482 0.0183688464364438 0 0 0 0 0 0 0 0 0 0 0 0.0234356690883525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223214285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"controller" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0194401244167963 0 0 0 0 0 0 0 0 0.0156274417877793 0 0 0 0 0 0 0 0 0 0.0734753857457752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0176397953783736 0.014494854326714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0209336403600586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0466200466200466 0 0 0 0 0 0 0 0 0
"corpses" 0 0 0 0 0 0 0 0 0.0408163265306122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206398348813209 0 0 0 0 0 0 0 0 0 0.0785700255352583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0181950509461426 0 0 0 0 0 0 0 0.0444938820912125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018254837531946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0179662234998203
"counted" 0 0 0 0 0 0 0.023089355806973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219635405227323 0 0 0 0 0 0 0 0 0 0 0 0 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205846027171676 0.0207900207900208 0 0 0 0 0 0.0204373594931535 0 0 0 0 0 0.044612982377872 0 0 0 0 0 0 0 0 0 0 0 0 0.0125517760763148 0 0 0 0.0307078151389529 0.015451174289246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"crashing" 0.0173822353554667 0.0176584849019954 0 0 0 0 0 0 0.0204081632653061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196270853778214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.014494854326714 0 0 0.0192196809532962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136780194227876 0 0 0 0 0 0 0 0 0 0.0162522346822688 0 0.0287438919229664 0.0153539075694764 0 0 0 0 0 0 0.0203458799593082 0 0 0 0 0 0 0 0 0 0
"criminal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0346380325597506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192012288786482 0 0 0 0 0 0 0 0.0214316330904415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0249128051818635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0287438919229664 0 0 0 0 0 0 0.0458926112895824 0 0 0 0.021978021978022 0 0 0 0.0549752611324904 0 0 0
"crossed" 0 0 0 0 0 0 0 0 0.0204081632653061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0511116790186558 0 0 0 0 0 0 0 0 0 0.0244021473889702 0 0 0 0 0 0 0 0.0241545893719807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216684723726977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0179694519317161 0 0.0166777851901268 0 0 0 0.0176397953783736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0210393435724805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0246366100024637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0143719459614832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"cybus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.183112919633774 0.0699300699300699 0 0 0 0 0 0 0 0 0
"depend" 0 0 0 0 0 0.0238038562247084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.021308331557639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0222469410456062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0213265088505012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0476644423260248 0 0 0.0161786118751011 0.0231696014828545 0 0 0 0 0 0 0 0 0.0195236235845373 0 0 0 0 0 0 0 0 0.0206868018204386 0 0 0 0 0 0 0.015001500150015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"desert" 0 0 0 0 0 0 0 0.0213128729752771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0407581006725087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0300120048019208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0240963855421687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0474008532153579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0210393435724805 0 0 0 0 0 0 0.0195236235845373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0549752611324904 0 0 0
"diary" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219635405227323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0183688464364438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192196809532962 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0207900207900208 0 0 0.0409752099979512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0862316757688991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"digging" 0 0 0 0 0 0 0 0.0213128729752771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255558395093279 0 0.0226654578422484 0 0 0 0 0 0 0.0392541707556428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205338809034908 0 0 0 0 0 0.0195618153364632 0 0 0 0 0 0 0 0 0 0.0179694519317161 0 0 0.0158002844051193 0 0 0.0352795907567472 0.014494854326714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"disappointed" 0 0 0 0.0152415790275873 0 0 0 0 0.0204081632653061 0 0 0 0 0 0 0 0 0 0.0176772140710624 0 0 0 0 0 0.0160153747597694 0 0.0219635405227323 0 0.032605151613955 0 0 0 0 0 0 0 0 0 0.0274122807017544 0.0212947189097104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0239120038259206 0 0.0249128051818635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0143719459614832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"discover" 0 0 0 0 0 0 0 0 0.0204081632653061 0.0217817468961011 0 0 0 0 0.0193798449612403 0.0185632077222944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0267236771779797 0 0 0 0 0 0 0 0.020124773596297 0 0 0 0 0 0 0.022436616558223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195618153364632 0 0 0 0 0 0 0 0 0.0161524794055888 0 0 0.0166777851901268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0240211386019697 0 0 0.0209336403600586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"disease" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.147492625368732 0.0437924239106635 0 0 0 0.0214316330904415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192196809532962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.021978021978022 0 0 0 0 0 0 0
"distracted" 0 0 0 0 0 0 0 0 0 0 0 0.0188928773852258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.021308331557639 0 0 0 0 0 0 0 0 0 0 0 0 0.0206185567010309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0229779411764706 0.0384911470361817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136780194227876 0.0829875518672199 0 0 0 0 0 0 0 0 0 0 0 0 0.015451174289246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"drinks" 0 0 0 0 0 0.0238038562247084 0 0 0 0 0 0 0 0 0 0.0371264154445888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0241545893719807 0 0 0 0 0 0 0 0 0.0223264121455682 0 0 0 0.0240963855421687 0 0.0216684723726977 0 0 0 0 0.0210703750526759 0 0 0 0 0 0 0 0 0 0 0 0.0179694519317161 0 0 0 0 0 0 0.014494854326714 0 0.0194439043359907 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0203458799593082 0 0 0 0 0 0 0 0 0 0
"eats" 0 0 0 0.0152415790275873 0 0 0 0 0 0.0217817468961011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.024869435463815 0 0 0 0 0 0 0 0.0217202432667246 0 0.0300120048019208 0 0.0363901018922853 0 0 0 0 0 0 0 0 0 0 0 0.0207641196013289 0 0 0 0 0.0216684723726977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0323572237502022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015001500150015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"empress" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0766675185279836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0218962119553317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.141118363026989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entered" 0 0.0176584849019954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0203790503362543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0194401244167963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0158002844051193 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0203086921202275 0 0 0 0.018254837531946 0.0206868018204386 0 0.0326797385620915 0 0 0 0.0162522346822688 0 0 0 0 0.018807598269701 0 0 0 0.0229463056447912 0 0 0.0224769611148573 0 0 0 0 0 0 0 0
"evelina" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.227617602427921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ex" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018491124260355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0239120038259206 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0221975582685905 0 0 0 0 0 0 0 0.0406173842404549 0 0 0 0.018254837531946 0 0.0225073148773351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0875465090829503 0 0.0223713646532438 0 0 0 0
"execution" 0 0 0 0 0 0 0 0.0639386189258312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0255558395093279 0 0 0 0 0 0.0274122807017544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192012288786482 0 0 0 0 0 0 0 0.0642948992713245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0204876049989756 0 0 0 0 0.0209336403600586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0125517760763148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exists" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193798449612403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0241545893719807 0 0 0 0 0 0 0.0232612235403582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195618153364632 0.0213265088505012 0 0 0 0 0 0 0 0 0.0179694519317161 0 0 0 0 0.0167084377610693 0 0 0 0 0.0192196809532962 0 0.0192455735180908 0 0 0 0.0242424242424242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206868018204386 0 0 0 0.0172028212626871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exodus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.191296030607365 0.0827472072817542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"external" 0 0 0 0 0 0.0238038562247084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0219346347883308 0 0 0.0203790503362543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0481927710843374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0361532899493854 0 0 0.014494854326714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0240211386019697 0 0 0 0 0 0.0195236235845373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223713646532438 0 0 0.0263435194942044 0
"fears" 0 0.0353169698039908 0 0 0 0 0 0 0 0 0.0192418703097941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0746083063914449 0 0 0 0 0 0 0 0 0.020124773596297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0192455735180908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0894854586129754 0 0 0 0
"fitting" 0 0 0 0 0 0 0 0 0.0612244897959184 0.0217817468961011 0.0192418703097941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0196270853778214 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0257466529351184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0211640211640212 0 0 0 0 0.0176397953783736 0 0 0 0.0192196809532962 0 0 0 0 0.0232342007434944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0143719459614832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"flew" 0 0 0 0 0 0 0 0 0 0.0217817468961011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0212947189097104 0 0 0 0 0.0434404865334492 0 0 0 0 0 0 0 0 0 0.0197667523225934 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.020165355918532 0 0 0 0 0 0.0211640211640212 0.0166777851901268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0240211386019697 0 0 0 0 0 0 0 0 0.0228258388495777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018807598269701 0 0 0 0 0 0 0 0 0.0218866272707376 0 0 0 0 0 0
"floors" 0 0 0 0 0.0195121951219512 0 0 0 0.0204081632653061 0 0 0 0 0 0 0 0 0 0 0.0214041095890411 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0455892409391384 0 0 0 0.0216684723726977 0 0 0.0183688464364438 0 0 0 0 0 0.0464900046490005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0206868018204386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0195236235845373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"footprint" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205338809034908 0 0 0 0 0 0 0.0426530177010023 0 0 0 0.141157491429724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205846027171676 0 0 0.0231696014828545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forces" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.018875047187618 0.0219346347883308 0 0 0 0 0 0 0 0 0 0 0 0 0.0229726625315874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0423280423280423 0 0 0 0.0167084377610693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0161786118751011 0 0 0 0 0.0204373594931535 0 0 0 0 0 0 0 0 0.0203086921202275 0 0 0 0 0 0 0 0.018001800180018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0447427293064877 0 0 0 0
